model,dataset,condition,layer,head,entropy_clean,entropy_noisy,entropy_delta,query_mass_clean,query_mass_noisy,query_mass_delta
gemma,ms_marco,noise_4_semantic,27,2,1.0538080930709839,1.0582895964384078,0.004481503367424011,0.0035733919590711593,0.004214457701891661,0.0006410657428205013
gemma,ms_marco,noise_4_semantic,27,3,1.3978695750236512,1.405959326028824,0.00808975100517273,0.024142241477966307,0.030952262878417968,0.00681002140045166
gemma,ms_marco,noise_4_semantic,27,4,1.3910795629024506,1.3915517210960389,0.00047215819358825684,0.08434138298034669,0.09248557090759277,0.008144187927246093
gemma,ms_marco,noise_4_semantic,27,5,1.655622661113739,1.6676981806755067,0.012075519561767578,0.09930744171142578,0.11182823181152343,0.012520790100097656
gemma,ms_marco,noise_4_semantic,27,6,1.33286594748497,1.3344585478305817,0.0015926003456115724,0.05603227615356445,0.07138490676879883,0.015352630615234375
gemma,ms_marco,noise_4_semantic,27,7,1.290237009525299,1.3066485792398452,0.016411569714546204,0.06329207420349121,0.07556748390197754,0.012275409698486329
gemma,ms_marco,noise_4_semantic,27,8,1.7751441955566407,1.7901841640472411,0.015039968490600585,0.0932835578918457,0.14094438552856445,0.04766082763671875
gemma,ms_marco,noise_4_semantic,27,9,1.5730826377868652,1.590038114786148,0.016955476999282838,0.19982757568359374,0.20887627601623535,0.009048700332641602
gemma,ms_marco,noise_4_semantic,27,10,0.8482474744319916,0.856439745426178,0.008192270994186401,0.018156766891479492,0.033320164680480956,0.015163397789001465
gemma,ms_marco,noise_4_semantic,27,11,0.9060982257127762,0.9318907916545868,0.02579256594181061,0.0389592170715332,0.08422236442565918,0.045263147354125975
gemma,ms_marco,noise_4_semantic,27,12,2.3830208122730254,2.3943019211292267,0.011281108856201172,0.17165794372558593,0.20198421478271483,0.030326271057128908
gemma,ms_marco,noise_4_semantic,27,13,0.2768380790948868,0.2773571841418743,0.0005191050469875336,0.00317465141415596,0.004889686405658722,0.0017150349915027619
gemma,ms_marco,noise_4_semantic,27,14,2.1600881695747374,2.1865856885910033,0.026497519016265868,0.18587112426757812,0.2442333221435547,0.05836219787597656
gemma,ms_marco,noise_4_semantic,27,15,1.9627220153808593,1.9931060135364533,0.030383998155593873,0.23513174057006836,0.2749298095703125,0.03979806900024414
gemma,ms_marco,noise_4_semantic,28,0,0.9851216167211533,0.9958083510398865,0.010686734318733215,0.015180909633636474,0.02032926082611084,0.005148351192474365
gemma,ms_marco,noise_4_semantic,28,1,1.899632865190506,1.9127683818340302,0.01313551664352417,0.03403439521789551,0.03898830413818359,0.004953908920288086
gemma,ms_marco,noise_4_semantic,28,2,0.8916842237114906,0.915162268280983,0.02347804456949234,0.14629929065704345,0.23832848072052001,0.09202919006347657
gemma,ms_marco,noise_4_semantic,28,3,1.496593463420868,1.5790599703788757,0.08246650695800781,0.1628032684326172,0.2253398895263672,0.06253662109375
gemma,ms_marco,noise_4_semantic,28,4,1.9796818614006042,2.048265290260315,0.0685834288597107,0.3186901092529297,0.3809468746185303,0.06225676536560058
gemma,ms_marco,noise_4_semantic,28,5,1.9404165744781494,1.9396437525749206,-0.0007728219032287597,0.1265350341796875,0.1520482063293457,0.025513172149658203
gemma,ms_marco,noise_4_semantic,28,6,0.6650197923183441,0.6742636486887932,0.009243856370449065,0.17849048152565955,0.19355944395065308,0.015068962424993514
gemma,ms_marco,noise_4_semantic,28,7,1.116572692990303,1.1186890840530395,0.0021163910627365113,0.03778409957885742,0.04351687431335449,0.00573277473449707
gemma,ms_marco,noise_4_semantic,28,8,1.1976727932691573,1.2842920899391175,0.08661929666996002,0.07306241989135742,0.08251228416338563,0.009449864272028208
gemma,ms_marco,noise_4_semantic,28,9,1.4243201643228531,1.4568834722042083,0.03256330788135529,0.137410306930542,0.23529152870178222,0.09788122177124023
gemma,ms_marco,noise_4_semantic,28,10,1.7068575859069823,1.7520898520946502,0.04523226618766785,0.42629208564758303,0.5063044965267182,0.08001241087913513
gemma,ms_marco,noise_4_semantic,28,11,1.8423848450183868,1.8896894574165344,0.04730461239814758,0.19641876220703125,0.2781106948852539,0.08169193267822265
gemma,ms_marco,noise_4_semantic,28,12,1.8654329240322114,1.9318629503250122,0.0664300262928009,0.319898796081543,0.3481903076171875,0.02829151153564453
gemma,ms_marco,noise_4_semantic,28,13,1.9276858687400817,1.9858159363269805,0.0581300675868988,0.16298370361328124,0.24878578186035155,0.08580207824707031
gemma,ms_marco,noise_4_semantic,28,14,1.3209856420755386,1.3870236814022063,0.06603803932666778,0.040024757385253906,0.10245418548583984,0.06242942810058594
gemma,ms_marco,noise_4_semantic,28,15,1.7637322545051575,1.789504623413086,0.025772368907928465,0.08511695861816407,0.1511363983154297,0.06601943969726562
gemma,ms_marco,noise_4_semantic,29,0,1.2068615049123763,1.2060406297445296,-0.0008208751678466797,0.09777336120605469,0.12826390266418458,0.030490541458129884
gemma,ms_marco,noise_4_semantic,29,1,1.61532621383667,1.67621950507164,0.060893291234970094,0.3727745056152344,0.4625068664550781,0.08973236083984375
gemma,ms_marco,noise_4_semantic,29,2,1.4591346561908722,1.4991308808326722,0.03999622464179993,0.11434648036956788,0.16489803791046143,0.050551557540893556
gemma,ms_marco,noise_4_semantic,29,3,0.9958172589540482,1.0434249460697174,0.04760768711566925,0.10648155212402344,0.17987107038497924,0.07338951826095581
gemma,ms_marco,noise_4_semantic,29,4,0.5780772060155869,0.5832433268427849,0.0051661208271980286,0.002092905342578888,0.0032149601727724077,0.0011220548301935195
gemma,ms_marco,noise_4_semantic,29,5,1.133395940065384,1.139086228609085,0.005690288543701172,0.013957786560058593,0.014562368392944336,0.0006045818328857422
gemma,ms_marco,noise_4_semantic,29,6,1.935749089717865,1.9683456599712372,0.03259657025337219,0.32376608848571775,0.38222821354866027,0.0584621250629425
gemma,ms_marco,noise_4_semantic,29,7,1.277971950173378,1.337303602695465,0.059331652522087094,0.18906593322753906,0.21857028007507323,0.02950434684753418
gemma,ms_marco,noise_4_semantic,29,8,0.01962957135401666,0.021332379104569553,0.0017028077505528926,0.0005421870155259967,0.0019307220238260925,0.0013885350083000958
gemma,ms_marco,noise_4_semantic,29,9,0.5415223449468612,0.5558411970734596,0.014318852126598359,0.008085823059082032,0.010907459259033202,0.0028216361999511717
gemma,ms_marco,noise_4_semantic,29,10,1.313199457526207,1.336490347981453,0.02329089045524597,0.0904989242553711,0.116642427444458,0.026143503189086915
gemma,ms_marco,noise_4_semantic,29,11,1.5783446311950684,1.6135770440101624,0.035232412815094,0.18958625793457032,0.22645678520202636,0.03687052726745606
gemma,ms_marco,noise_4_semantic,29,12,2.1464518427848818,2.1649850368499757,0.018533194065093996,0.12623176574707032,0.16628718376159668,0.04005541801452637
gemma,ms_marco,noise_4_semantic,29,13,1.0106771260499954,1.0039185971021651,-0.0067585289478302,0.111773681640625,0.1404541015625,0.028680419921875
gemma,ms_marco,noise_4_semantic,29,14,1.41020105779171,1.4017768979072571,-0.00842415988445282,0.21871812343597413,0.19307837784290313,-0.025639745593070983
gemma,ms_marco,noise_4_semantic,29,15,1.8492243051528932,1.8842352688312531,0.035010963678359985,0.24763355255126954,0.26973564028739927,0.02210208773612976
gemma,ms_marco,noise_4_semantic,30,0,1.903418868780136,1.9003033101558686,-0.003115558624267578,0.20757408142089845,0.21340031623840333,0.005826234817504883
gemma,ms_marco,noise_4_semantic,30,1,1.527679944038391,1.5555360227823258,0.027856078743934632,0.172754967212677,0.1913064081221819,0.01855144090950489
gemma,ms_marco,noise_4_semantic,30,2,0.8624592989683151,0.8627521097660065,0.0002928107976913452,0.04123830795288086,0.04783322811126709,0.00659492015838623
gemma,ms_marco,noise_4_semantic,30,3,0.6817895695567131,0.694985631108284,0.013196061551570892,0.05023682117462158,0.07305128574371338,0.022814464569091798
gemma,ms_marco,noise_4_semantic,30,4,0.7846657276153565,0.7815609753131867,-0.0031047523021697997,0.06269286274909973,0.14590158462524414,0.0832087218761444
gemma,ms_marco,noise_4_semantic,30,5,0.7693114519119263,0.7785749986767769,0.009263546764850616,0.10751171112060547,0.16335372924804686,0.055842018127441405
gemma,ms_marco,noise_4_semantic,30,6,1.5391273617744445,1.5500061631202697,0.010878801345825195,0.01536046266555786,0.019071900844573976,0.003711438179016113
gemma,ms_marco,noise_4_semantic,30,7,1.4108086943626403,1.4318838596343995,0.021075165271759032,0.05623836517333984,0.10556182861328126,0.04932346343994141
gemma,ms_marco,noise_4_semantic,30,8,1.5830182433128357,1.6297256886959075,0.0467074453830719,0.32444915771484373,0.3661628723144531,0.041713714599609375
gemma,ms_marco,noise_4_semantic,30,9,1.124249804019928,1.1513301759958268,0.027080371975898743,0.31538827419281007,0.35396368950605395,0.03857541531324386
gemma,ms_marco,noise_4_semantic,30,10,0.7562205553054809,0.7567440837621688,0.0005235284566879273,0.03422039747238159,0.03343929052352905,-0.000781106948852539
gemma,ms_marco,noise_4_semantic,30,11,1.047781851887703,1.0587975472211837,0.011015695333480836,0.08509349822998047,0.08719210624694824,0.0020986080169677736
gemma,ms_marco,noise_4_semantic,30,12,1.0010627821087836,1.0479234218597413,0.046860639750957486,0.1402109980583191,0.2381777696311474,0.09796677157282829
gemma,ms_marco,noise_4_semantic,30,13,0.892099167406559,0.9418714806437493,0.049772313237190245,0.1272831916809082,0.18136391639709473,0.05408072471618652
gemma,ms_marco,noise_4_semantic,30,14,1.7425346165895461,1.7735901176929474,0.031055501103401183,0.16460700035095216,0.16727690696716307,0.0026699066162109374
gemma,ms_marco,noise_4_semantic,30,15,1.7312454402446746,1.7582870602607727,0.02704162001609802,0.5053583145141601,0.5941843390464783,0.08882602453231811
gemma,ms_marco,noise_4_semantic,31,0,1.0888827085494994,1.11802139878273,0.02913869023323059,0.06787548065185547,0.1238020896911621,0.05592660903930664
gemma,ms_marco,noise_4_semantic,31,1,1.495670872926712,1.5213054180145265,0.02563454508781433,0.07545804977416992,0.11060457229614258,0.03514652252197266
gemma,ms_marco,noise_4_semantic,31,2,1.468384963274002,1.4754816591739655,0.007096695899963379,0.05666770935058594,0.08416404724121093,0.027496337890625
gemma,ms_marco,noise_4_semantic,31,3,1.5529491573572158,1.5764386713504792,0.023489513993263246,0.10129842758178711,0.12044386863708496,0.019145441055297852
gemma,ms_marco,noise_4_semantic,31,4,0.9856814861297607,0.9940178155899048,0.008336329460144043,0.011170437932014466,0.011901739984750748,0.0007313020527362823
gemma,ms_marco,noise_4_semantic,31,5,0.8551759332418442,0.8612880110740662,0.0061120778322219845,0.008540767431259155,0.009234625101089477,0.0006938576698303223
gemma,ms_marco,noise_4_semantic,31,6,2.127999621629715,2.159460997581482,0.03146137595176697,0.23483810424804688,0.3175380706787109,0.08269996643066406
gemma,ms_marco,noise_4_semantic,31,7,1.509772926568985,1.551392960548401,0.041620033979415896,0.24040660858154297,0.2813669443130493,0.04096033573150635
gemma,ms_marco,noise_4_semantic,31,8,1.626982420682907,1.6690811157226562,0.04209869503974915,0.3678424835205078,0.397884464263916,0.030041980743408202
gemma,ms_marco,noise_4_semantic,31,9,0.45805602744221685,0.4691479429602623,0.011091915518045425,0.011253666877746583,0.013807189464569092,0.0025535225868225098
gemma,ms_marco,noise_4_semantic,31,10,1.3586916625499725,1.3528408706188202,-0.005850791931152344,0.11227712631225586,0.14267983436584472,0.030402708053588866
gemma,ms_marco,noise_4_semantic,31,11,0.8153925493359566,0.8153692424297333,-2.3306906223297118e-05,0.02083779573440552,0.060654294490814206,0.03981649875640869
gemma,ms_marco,noise_4_semantic,31,12,0.840571428835392,0.8576370000839233,0.017065571248531343,0.07769699096679687,0.09776725769042968,0.020070266723632813
gemma,ms_marco,noise_4_semantic,31,13,1.1717684656381606,1.2034428715705872,0.03167440593242645,0.29950790405273436,0.2954543590545654,-0.004053544998168945
gemma,ms_marco,noise_4_semantic,31,14,1.2122889578342437,1.2252050280570983,0.012916070222854615,0.020208740234375,0.03284155130386353,0.012632811069488525
gemma,ms_marco,noise_4_semantic,31,15,0.6157553136348725,0.6414079785346984,0.02565266489982605,0.09983673095703124,0.13979621045291424,0.03995947949588299
gemma,ms_marco,noise_4_semantic,32,0,1.4102528005838395,1.4189675539731978,0.00871475338935852,0.09637489318847656,0.11458978652954102,0.018214893341064454
gemma,ms_marco,noise_4_semantic,32,1,1.2068850636482238,1.2151604533195495,0.008275389671325684,0.1440725326538086,0.24636030197143555,0.10228776931762695
gemma,ms_marco,noise_4_semantic,32,2,0.9527234554290771,0.9646989107131958,0.011975455284118652,0.015021944046020507,0.026866960525512695,0.011845016479492187
gemma,ms_marco,noise_4_semantic,32,3,0.5817321211099624,0.6041322126984596,0.02240009158849716,0.057518084347248075,0.07107262015342712,0.013554535806179047
gemma,ms_marco,noise_4_semantic,32,4,1.1763413578271866,1.2046156853437424,0.028274327516555786,0.13476181030273438,0.20798559188842775,0.07322378158569336
gemma,ms_marco,noise_4_semantic,32,5,0.8714251831173897,0.9106644511222839,0.03923926800489426,0.12901654243469238,0.20928568840026857,0.08026914596557617
gemma,ms_marco,noise_4_semantic,32,6,1.5839056313037871,1.594998162984848,0.01109253168106079,0.1496562957763672,0.18248586654663085,0.032829570770263675
gemma,ms_marco,noise_4_semantic,32,7,1.7203504979610442,1.7687201142311095,0.04836961627006531,0.21416740417480468,0.24676761627197266,0.03260021209716797
gemma,ms_marco,noise_4_semantic,32,8,0.7780343413352966,0.7849632710218429,0.006928929686546325,0.07090902328491211,0.07940707206726075,0.008498048782348633
gemma,ms_marco,noise_4_semantic,32,9,0.6442544549703598,0.6576192378997803,0.013364782929420472,0.006748872995376587,0.008044135570526124,0.0012952625751495362
gemma,ms_marco,noise_4_semantic,32,10,2.0755494475364684,2.1226175010204313,0.047068053483963014,0.20506782531738282,0.25926456451416013,0.054196739196777345
gemma,ms_marco,noise_4_semantic,32,11,1.38609619140625,1.3951866686344148,0.009090477228164673,0.04432499408721924,0.05749855041503906,0.013173556327819825
gemma,ms_marco,noise_4_semantic,32,12,0.7776164904236793,0.8204491406679153,0.04283265024423599,0.03887386322021484,0.04977264404296875,0.010898780822753907
gemma,ms_marco,noise_4_semantic,32,13,0.8787160724401474,0.9234857320785522,0.044769659638404846,0.1600865364074707,0.40493708848953247,0.24485055208206177
gemma,ms_marco,noise_4_semantic,32,14,0.6719228833913803,0.6994040325284004,0.02748114913702011,0.1711822509765625,0.2577714443206787,0.08658919334411622
gemma,ms_marco,noise_4_semantic,32,15,0.6789840400218964,0.7096260830760002,0.03064204305410385,0.1112290382385254,0.15471382141113282,0.04348478317260742
gemma,ms_marco,noise_4_semantic,33,0,0.9938413083553315,1.0332453340291976,0.03940402567386627,0.05021343231201172,0.09400653839111328,0.043793106079101564
gemma,ms_marco,noise_4_semantic,33,1,0.7025171324610711,0.7506714224815368,0.048154290020465854,0.07400587797164918,0.17464650869369508,0.1006406307220459
gemma,ms_marco,noise_4_semantic,33,2,0.8492699086666107,0.8688166499137878,0.019546741247177125,0.03222721815109253,0.04346706867218018,0.011239850521087646
gemma,ms_marco,noise_4_semantic,33,3,0.6839406833052635,0.707131813466549,0.0231911301612854,0.018148553371429444,0.04608338475227356,0.027934831380844117
gemma,ms_marco,noise_4_semantic,33,4,1.603861665725708,1.6294009268283844,0.025539261102676392,0.12292041778564453,0.1695765495300293,0.046656131744384766
gemma,ms_marco,noise_4_semantic,33,5,1.6374046146869659,1.6471561193466187,0.00975150465965271,0.07448596954345703,0.12956771850585938,0.055081748962402345
gemma,ms_marco,noise_4_semantic,33,6,1.6344140648841858,1.620079267024994,-0.014334797859191895,0.10395927429199218,0.13863461017608641,0.03467533588409424
gemma,ms_marco,noise_4_semantic,33,7,1.8494512617588044,1.8898301661014556,0.040378904342651366,0.3071290969848633,0.30609540939331054,-0.0010336875915527345
gemma,ms_marco,noise_4_semantic,33,8,0.47057031095027924,0.4794039994478226,0.008833688497543336,0.006481564044952393,0.008386504650115967,0.0019049406051635741
gemma,ms_marco,noise_4_semantic,33,9,0.639848706126213,0.6547974824905396,0.014948776364326477,0.020604848861694336,0.028693103790283205,0.008088254928588867
gemma,ms_marco,noise_4_semantic,33,10,0.3109418831765652,0.31371043249964714,0.0027685493230819704,0.002660408616065979,0.0030597269535064696,0.0003993183374404907
gemma,ms_marco,noise_4_semantic,33,11,0.3434817060828209,0.3602829448878765,0.01680123880505562,0.003154395520687103,0.003524594008922577,0.0003701984882354736
gemma,ms_marco,noise_4_semantic,33,12,0.5362369894981385,0.5646555379033089,0.02841854840517044,0.01960313320159912,0.034940671920776364,0.015337538719177247
gemma,ms_marco,noise_4_semantic,33,13,1.5643837451934814,1.583358782529831,0.018975037336349487,0.04308452606201172,0.06792263984680176,0.02483811378479004
gemma,ms_marco,noise_4_semantic,33,14,0.644102968275547,0.6691451475024224,0.025042179226875304,0.10523722171783448,0.1350865125656128,0.02984929084777832
gemma,ms_marco,noise_4_semantic,33,15,0.712880140542984,0.7553011000156402,0.04242095947265625,0.131390380859375,0.2517097949981689,0.12031941413879395
gemma,ms_marco,noise_4_semantic,34,0,0.2269461028277874,0.22636733390390873,-0.0005787689238786698,0.002651935815811157,0.003738737106323242,0.001086801290512085
gemma,ms_marco,noise_4_semantic,34,1,0.2619185607880354,0.26034427508711816,-0.0015742857009172439,0.002841496467590332,0.00423627495765686,0.0013947784900665283
gemma,ms_marco,noise_4_semantic,34,2,0.35830347687006,0.3633396789431572,0.005036202073097229,0.0014449387788772583,0.005696636438369751,0.004251697659492492
gemma,ms_marco,noise_4_semantic,34,3,0.25702581405639646,0.2651223488152027,0.008096534758806229,0.0016991227865219116,0.006292472779750824,0.004593349993228912
gemma,ms_marco,noise_4_semantic,34,4,0.8053534924983978,0.8285782247781753,0.023224732279777525,0.020259499549865723,0.0413630485534668,0.021103549003601074
gemma,ms_marco,noise_4_semantic,34,5,1.1004934668540955,1.1113407969474793,0.010847330093383789,0.08078508377075196,0.11248092651367188,0.03169584274291992
gemma,ms_marco,noise_4_semantic,34,6,0.8270243510603905,0.8516216784715652,0.024597327411174773,0.2832335948944092,0.3022382020950317,0.01900460720062256
gemma,ms_marco,noise_4_semantic,34,7,0.6452725932002068,0.6585163712501526,0.013243778049945832,0.0013569548726081848,0.0026604503393173216,0.001303495466709137
gemma,ms_marco,noise_4_semantic,34,8,1.8058765649795532,1.8271866321563721,0.021310067176818846,0.12407341003417968,0.18013992309570312,0.05606651306152344
gemma,ms_marco,noise_4_semantic,34,9,1.8850225448608398,1.9394782841205598,0.054455739259719846,0.18894386291503906,0.24263286590576172,0.053689002990722656
gemma,ms_marco,noise_4_semantic,34,10,0.5948707804083824,0.5959077402949333,0.0010369598865509033,0.005117964744567871,0.006004053354263306,0.0008860886096954346
gemma,ms_marco,noise_4_semantic,34,11,0.33654877841472625,0.3462203472852707,0.009671568870544434,0.002712978422641754,0.004148878902196884,0.00143590047955513
gemma,ms_marco,noise_4_semantic,34,12,0.9126885771751404,0.9431252300739288,0.03043665289878845,0.14163622856140137,0.18676809072494507,0.0451318621635437
gemma,ms_marco,noise_4_semantic,34,13,0.9718147188425064,1.0122574716806412,0.04044275283813477,0.1521148204803467,0.19718465805053711,0.04506983757019043
gemma,ms_marco,noise_4_semantic,34,14,1.082440060377121,1.13406383395195,0.0516237735748291,0.15477771759033204,0.27264819145202634,0.11787047386169433
gemma,ms_marco,noise_4_semantic,34,15,0.852409902215004,0.901839730143547,0.04942982792854309,0.13367385864257814,0.24191923141479493,0.1082453727722168
gemma,ms_marco,noise_4_semantic,35,0,0.7651934146881103,0.8159696370363235,0.0507762223482132,0.08555886745452881,0.13877053260803224,0.05321166515350342
gemma,ms_marco,noise_4_semantic,35,1,0.7873906165361404,0.8275290668010712,0.04013845026493072,0.13074164390563964,0.15075164437294006,0.020010000467300414
gemma,ms_marco,noise_4_semantic,35,2,0.6122969359159469,0.6208020821213722,0.008505146205425262,0.013292384147644044,0.019277405738830567,0.0059850215911865234
gemma,ms_marco,noise_4_semantic,35,3,0.38286281526088717,0.389248663187027,0.0063858479261398315,0.0021378353238105776,0.003424729406833649,0.0012868940830230713
gemma,ms_marco,noise_4_semantic,35,4,0.6371745929121971,0.6412271559238434,0.004052563011646271,0.025026798248291016,0.039268475770950315,0.014241677522659302
gemma,ms_marco,noise_4_semantic,35,5,1.0235149949789046,1.0271164566278457,0.00360146164894104,0.04916372299194336,0.05955386161804199,0.010390138626098633
gemma,ms_marco,noise_4_semantic,35,6,1.0024896442890168,1.0082129061222076,0.005723261833190918,0.0701209545135498,0.09410943984985351,0.02398848533630371
gemma,ms_marco,noise_4_semantic,35,7,0.8759859547019004,0.9093838989734649,0.033397944271564485,0.1498820185661316,0.23251512050628662,0.08263310194015502
gemma,ms_marco,noise_4_semantic,35,8,0.46270676851272585,0.4723627373576164,0.009655968844890594,0.002075587958097458,0.004588903486728668,0.0025133155286312103
gemma,ms_marco,noise_4_semantic,35,9,0.6225785970687866,0.6210819393396377,-0.0014966577291488647,0.0015399767085909843,0.0032264344394207,0.0016864577308297157
gemma,ms_marco,noise_4_semantic,35,10,0.37893145978450776,0.3923206001520157,0.013389140367507935,0.0016058161854743958,0.002180829644203186,0.0005750134587287903
gemma,ms_marco,noise_4_semantic,35,11,0.8175861835479736,0.837993186712265,0.020407003164291383,0.006226867437362671,0.008702003955841064,0.0024751365184783936
gemma,ms_marco,noise_4_semantic,35,12,0.777937987446785,0.8028918042778969,0.02495381683111191,0.02421194314956665,0.03428508043289184,0.010073137283325196
gemma,ms_marco,noise_4_semantic,35,13,0.6530758246779442,0.6825331717729568,0.029457347095012666,0.03847227096557617,0.06548700332641602,0.027014732360839844
gemma,ms_marco,noise_4_semantic,35,14,0.7044728174805641,0.7386967092752457,0.03422389179468155,0.08750112056732177,0.13429388999938965,0.04679276943206787
gemma,ms_marco,noise_4_semantic,35,15,0.9166464477777481,0.9174864262342453,0.0008399784564971924,0.03110687732696533,0.03628506660461426,0.005178189277648926
gemma,ms_marco,noise_4_semantic,36,0,0.9660782784223556,0.9812149167060852,0.015136638283729553,0.009705436229705811,0.03844825327396393,0.02874281704425812
gemma,ms_marco,noise_4_semantic,36,1,1.1169748485088349,1.1474886208772659,0.030513772368431093,0.1477612018585205,0.18106164932250976,0.03330044746398926
gemma,ms_marco,noise_4_semantic,36,2,1.7636749386787414,1.8096147418022155,0.04593980312347412,0.15262932777404786,0.20278592109680177,0.050156593322753906
gemma,ms_marco,noise_4_semantic,36,3,1.6332528054714204,1.6596785187721252,0.026425713300704957,0.09244232177734375,0.13349742889404298,0.04105510711669922
gemma,ms_marco,noise_4_semantic,36,4,1.1811016917228698,1.2008307337760926,0.019729042053222658,0.03443202972412109,0.059267616271972655,0.024835586547851562
gemma,ms_marco,noise_4_semantic,36,5,1.722308886051178,1.782207179069519,0.05989829301834106,0.17336807250976563,0.21555347442626954,0.042185401916503905
gemma,ms_marco,noise_4_semantic,36,6,1.0927861720323562,1.1485564082860946,0.055770236253738406,0.16112265586853028,0.21296889781951905,0.05184624195098877
gemma,ms_marco,noise_4_semantic,36,7,1.0748614758253097,1.122564399242401,0.04770292341709137,0.09829168319702149,0.1308685302734375,0.03257684707641602
gemma,ms_marco,noise_4_semantic,36,8,0.9391234695911408,0.9478963196277619,0.008772850036621094,0.009325408935546875,0.013592362403869629,0.004266953468322754
gemma,ms_marco,noise_4_semantic,36,9,0.5962416872382164,0.6129735186696053,0.016731831431388854,0.012280082702636719,0.019694066047668456,0.007413983345031738
gemma,ms_marco,noise_4_semantic,36,10,1.7343696236610413,1.786577010154724,0.05220738649368286,0.15374469757080078,0.1843942642211914,0.030649566650390626
gemma,ms_marco,noise_4_semantic,36,11,0.41578588783741,0.4207373261451721,0.004951438307762146,0.008115017414093017,0.011584198474884034,0.0034691810607910155
gemma,ms_marco,noise_4_semantic,36,12,0.7820002779364585,0.8337436139583587,0.05174333602190018,0.1153226375579834,0.21944817304611205,0.10412553548812867
gemma,ms_marco,noise_4_semantic,36,13,0.712819017469883,0.7507705420255661,0.03795152455568314,0.005854082107543945,0.014845997095108032,0.008991914987564086
gemma,ms_marco,noise_4_semantic,36,14,1.7165475964546204,1.74949911236763,0.03295151591300964,0.10550537109375,0.17797484397888183,0.07246947288513184
gemma,ms_marco,noise_4_semantic,36,15,1.4823622405529022,1.4949910640716553,0.012628823518753052,0.03579797744750977,0.054142999649047854,0.018345022201538087
gemma,ms_marco,noise_4_semantic,37,0,0.8262295037508011,0.871689909696579,0.045460405945777896,0.07133526802062988,0.1141279935836792,0.04279272556304932
gemma,ms_marco,noise_4_semantic,37,1,0.9104662746191025,0.9599008202552796,0.049434545636177066,0.10869786739349366,0.1720761775970459,0.06337831020355225
gemma,ms_marco,noise_4_semantic,37,2,0.3839199520647526,0.3903987266123295,0.0064787745475769045,0.004483407735824585,0.009033173322677612,0.004549765586853027
gemma,ms_marco,noise_4_semantic,37,3,0.5498832106590271,0.5586140155792236,0.008730804920196534,0.008286285400390624,0.015803956985473634,0.007517671585083008
gemma,ms_marco,noise_4_semantic,37,4,1.3570441365242005,1.3695609122514725,0.012516775727272033,0.009586256742477418,0.11473791301250458,0.10515165627002716
gemma,ms_marco,noise_4_semantic,37,5,2.277319598197937,2.301023983955383,0.023704385757446288,0.10999050140380859,0.13997926712036132,0.029988765716552734
gemma,ms_marco,noise_4_semantic,37,6,0.678972764313221,0.7137592390179635,0.03478647470474243,0.04717150926589966,0.14830036461353302,0.10112885534763336
gemma,ms_marco,noise_4_semantic,37,7,1.3661306530237198,1.3673565655946731,0.0012259125709533692,0.0591949462890625,0.06661558151245117,0.007420635223388672
gemma,ms_marco,noise_4_semantic,37,8,1.504109799861908,1.5346114456653595,0.03050164580345154,0.05506687164306641,0.09111251831054687,0.03604564666748047
gemma,ms_marco,noise_4_semantic,37,9,1.9136434018611908,1.9641160249710083,0.050472623109817503,0.11773090362548828,0.17983150482177734,0.06210060119628906
gemma,ms_marco,noise_4_semantic,37,10,1.472964996099472,1.5228642642498016,0.04989926815032959,0.10257148742675781,0.1366893768310547,0.03411788940429687
gemma,ms_marco,noise_4_semantic,37,11,0.7905283898115159,0.8057872667908669,0.015258876979351044,0.013484495878219604,0.023543232679367067,0.010058736801147461
gemma,ms_marco,noise_4_semantic,37,12,1.840828436613083,1.9040933012962342,0.06326486468315125,0.19556598663330077,0.22595114707946778,0.030385160446166994
gemma,ms_marco,noise_4_semantic,37,13,1.3883462309837342,1.3723059713840484,-0.01604025959968567,0.055616569519042966,0.08498506546020508,0.029368495941162108
gemma,ms_marco,noise_4_semantic,37,14,1.1206117510795592,1.1793860793113708,0.05877432823181152,0.158036470413208,0.28089056015014646,0.12285408973693848
gemma,ms_marco,noise_4_semantic,37,15,0.5552060976624489,0.5529645532369614,-0.0022415444254875183,0.0016725711524486543,0.002759319730103016,0.0010867485776543616
gemma,ms_marco,noise_4_semantic,38,0,1.0188509941101074,1.0418933928012848,0.023042398691177367,0.05736751556396484,0.08462505340576172,0.027257537841796874
gemma,ms_marco,noise_4_semantic,38,1,1.603799295425415,1.6366428971290587,0.032843601703643796,0.045200347900390625,0.1366368293762207,0.09143648147583008
gemma,ms_marco,noise_4_semantic,38,2,0.34178003668785095,0.3421792633831501,0.0003992266952991486,0.007180160284042359,0.008690142631530761,0.0015099823474884033
gemma,ms_marco,noise_4_semantic,38,3,0.3244343549013138,0.33425627946853637,0.009821924567222595,0.00989842414855957,0.014497661590576172,0.004599237442016601
gemma,ms_marco,noise_4_semantic,38,4,1.6211798667907715,1.6775491833686829,0.056369316577911374,0.13566012382507325,0.1902158737182617,0.054555749893188475
gemma,ms_marco,noise_4_semantic,38,5,1.900762802362442,1.940890908241272,0.04012810587882996,0.0978257417678833,0.21806390285491944,0.12023816108703614
gemma,ms_marco,noise_4_semantic,38,6,0.6102970868349076,0.5989508271217346,-0.011346259713172912,0.01829533576965332,0.024122047424316406,0.005826711654663086
